Crude Name,StdLiquidDensity (kg/m3),SulfurByWt (%),ConradsonCarbonByWt (%),NitrogenByWt (%),Distillation Mass @ X Pct (C)@ 1 (%) - TBP,Distillation Mass @ X Pct (C)@ 5 (%) - TBP,Distillation Mass @ X Pct (C)@ 10 (%) - TBP,Distillation Mass @ X Pct (C)@ 30 (%) - TBP,Distillation Mass @ X Pct (C)@ 50 (%) - TBP,Distillation Mass @ X Pct (C)@ 70 (%) - TBP,Distillation Mass @ X Pct (C)@ 90 (%) - TBP,Distillation Mass @ X Pct (C)@ 95 (%) - TBP,Distillation Mass @ X Pct (C)@ 99 (%) - TBP,AromByWt (%),NaphthenesByWt (%),ParaffinsByWt (%),KinematicViscosity (cSt)@ 37.78 (C),KinematicViscosity (cSt)@ 98.89 (C),CetaneNumber,BromineNumber,AnilinePoint (C),FreezePoint (C),PourPoint (C),CloudPoint (C),TotalAcidNumber (mg KOH/g),CtoHRatioByWt
Kearl-2014,914.923581216188,3.38177951204418,9.01554912890919,0.318993099010201,-38.1770567863161,69.3819819066096,94.3073184808464,338.84276344632,462.987103070635,579.571718461297,760.838765949713,848.28298014744,995.506256728367,51.114061696391,33.9056540918346,14.9802842117744,22.0088949024347,4.64641410412768,44.6270765926912,,46.6303230837779,0.450155787967333,-0.903341222951497,9.03829934061792,1.85977053844205,10.190282371498
Kearl-2020,928.792687844413,3.85479872491508,9.34496032453793,0.316584103763793,39.0312853515386,59.6028271492977,106.079243146371,359.062858543361,471.690913682349,580.166053978755,747.438835297066,827.80399057223,956.435670652496,82.7677580910484,7.88549120714811,9.34675070180352,31.1336961795787,4.71922297755403,47.4606921791907,,55.796246138824,-12.9425149692782,4.59215672827725,8.67218391113855,0.422422004180849,10.8587476671239
Kissanje-2016,874.971232235969,0.409329596627081,4.02110940744094,0.184322047028974,-1.12582983219352,88.2166580674144,127.157131387272,257.93823639907,365.066811077557,495.531051048377,680.61789619383,768.750224978713,932.744699213777,36.5026369392526,52.2296862470177,11.2676768137297,8.78965940583127,2.52935268037985,54.1851589368617,,44.1123077320352,22.294906038534,17.6589524481614,23.3540809360569,0.411167983547803,6.68895509744507
KuMaloobZaap-2007,985.763064133532,5.091297321189,18.0980506380546,0.400251930751154,66.6252977571568,150.313338915847,216.849876395937,428.079504844716,596.760868141401,762.390654759024,999.422413336224,1109.01951751899,1280.34550249543,50.5104554409199,40.1983047002615,9.29123985881859,8368.74963605127,61.3386560706763,51.9993846392295,,102.136001531436,124.451251700138,44.8080553617444,47.8300471635151,0.0695957589232807,8.03123848001907
Kuito-2000,937.108996275393,0.668656144434473,7.42577034912726,0.54322731692522,92.6725337999621,164.625874808953,218.874620979777,328.569920129889,441.449058473528,553.133472152733,636.047617442954,700.53910839681,788.984758566611,36.0950760097474,62.390775887282,1.51414810297067,66.5535898179537,8.17403463812225,49.2395415813879,,57.3515938451961,5.74303421972076,21.8696488110297,37.5389493883641,2.05266657770485,7.38386758002488
Kutubu-2021,773.671180876733,0.0212896029196019,0.465378197756971,0.0164066073254297,17.4031777150892,44.9980502126439,57.5475448554561,103.645768769289,153.261706352863,228.048929676388,377.904379087558,456.58711301964,576.780348985183,28.0091380523029,40.0372819615935,31.9535799861037,0.967374793223359,0.549800222897404,41.8289246311452,,58.5817197134357,-46.0425333815233,-4.00497794474131,4.83862418838678,0.0295876135227472,6.15384076694325
LacKitinaBitumen-2009,1030.17164942695,14.1837698858363,19.7151822621115,0.583917175511259,292.828623567002,341.486237567854,385.085344163248,496.024648413803,570.396881516098,645.379045935333,753.710486416164,805.373373648113,900.215000884941,98.6628592355967,1.13928105555301,0.196859708850256,1221133.48122874,945.937902364869,38.6259241684395,,98.6488758520903,76.1590339901388,85.9436122799389,108.671530071585,4.39136875351554,8.52791383958514
LagotrecoHeavy-1994,954.232868743869,3.39248547387128,12.6130253234236,0.286985925688949,55.9842710846908,143.983154896562,219.068360204265,381.032409725801,539.156098410637,715.021514173861,971.082689787452,1091.50694303484,1277.28039507784,68.2290286188046,23.6914279323,8.07954344889529,250.988363873693,14.3962923304755,56.3716803062232,,92.7697975188329,31.9834496093407,32.6719394528369,85.523335742221,1.05884325990975,7.64393402099701
Laguna-1995,989.816920183821,2.94393505452282,10.5683970562298,0.378315199045573,184.464038541085,268.691477507784,315.054298680508,437.854288377164,545.545410579865,651.960015987153,805.040303869814,878.433145199682,1001.64735833152,79.7103248091147,18.6151522596937,1.67452293119165,8209.13095288927,126.818690692518,47.4055967904973,,92.4196360081186,29.9029098656451,54.5725742617579,86.8425587502224,3.27199373640171,8.04190207579552
Lokele-2000,928.710941021331,0.388961600436045,4.6781461677966,0.445689076320932,67.6101317512519,158.996006175834,204.542358020031,304.636842437881,390.616836274321,498.675012206789,639.529768284861,705.767807419676,829.790403206988,28.8087673328993,68.812574936681,2.37865773041973,40.5177529286044,5.52050546033792,41.6877504483406,,48.6382955226741,-14.6363812197146,19.41664010968,23.2768968647514,2.47151769777317,7.09590430761759
Marlim-1997,931.181966113801,0.745076736068905,7.62085397347694,0.390463504002718,45.0040932367311,134.680488432972,196.712222764527,341.910684136899,465.281244042324,572.106449278266,681.603477444667,732.845571578032,838.573977045123,42.6516318074496,53.0403551344953,4.30801305805505,73.3418660871235,9.15254347354215,49.1270929767337,,60.8497239913924,36.0550970612605,33.7194318851787,38.2894463124523,1.17901818649715,7.29914718588753
Menemota-1990,944.665446821223,2.70073309282204,10.2713539485206,0.355625045182387,54.276692428396,134.448683651821,205.127370965865,352.609622562921,492.710567905264,638.265169690694,850.695199805968,952.135168569412,1121.56440997088,47.6291887912433,45.2305588224188,7.14025238633795,109.042124598479,9.59628503872984,52.2765778696061,,70.0541832229965,-15.1659114991673,2.56232245216773,26.1463109091057,1.56604663008363,9.88001447794805
Merey-1997,964.102003037202,2.58203375921889,6.39663042133951,0.470105664943041,99.9999999999999,193.984235633177,249.310864265668,380.438975685862,463.278733711217,547.650459100006,669.758407395467,728.394413218057,827.406908355861,54.3981161575638,42.6450643453797,2.95681949705646,"Property
KinematicViscosity (cSt)@ 37.78 (C)    2126.211103
KinematicViscosity (cSt)@ 37.78 (C)    2126.211103
Name: Bulk Value, dtype: float64","Property
KinematicViscosity (cSt)@ 98.89 (C)    24.829586
KinematicViscosity (cSt)@ 98.89 (C)    24.829586
Name: Bulk Value, dtype: float64",40.7882146997888,,70.01909487314,83.786226754776,-64.8840185757645,-58.3864940443959,0.73,11.7554189897334
Merey-2009,951.886456123121,2.55697777805289,11.5259975083313,0.34060213549817,47.7083363674016,132.358133046759,214.425365139278,357.044836586538,488.58776683924,648.185543351019,926.340527971282,1051.75813555193,1250.49071255794,42.3260593507616,51.0069110500509,6.6670295991876,169.55716745323,13.5133314372983,51.3390909700909,,80.3301007325685,161.779072685503,33.8191873558884,38.0394787548499,0.979552062595578,7.57995845308217
Mittelplate-2010,919.475269929841,3.33820702922404,9.46516195636172,0.299624944460507,-2.01475139044624,105.140892558631,172.971340448653,349.301788952045,498.331071552039,619.836868099137,798.193100325694,883.384512967991,1038.60140976008,60.4263170841599,26.5283547294733,13.0453281863668,51.0879663368688,8.88889120145027,56.816128548012,,72.7066486302871,78.8230672230588,29.152699596738,39.4926327166155,0.0633926282198183,7.24393773723282
Murban-2007,821.227912698174,0.85139649572293,1.19737666750571,0.040132604899596,5.81317068699082,65.0613878772628,95.4770104543733,187.62519533707,285.44218720527,392.593389408666,556.526846054806,643.231571485115,800.611405382194,31.4390497031223,37.2469012379364,31.3140490589413,2.60793069447757,1.09337534887582,56.7561405020584,,68.7023941075201,-17.024895417865,3.86627256041965,42.3443988648316,0.0231665000366307,6.70218762656765
Nemba-2015,842.594022781646,1.3236027451157,3.62029382465746,0.18218583631578,-60.5902937875513,49.9422449442676,88.7874659662736,195.729705569363,309.967546545998,445.568600931925,619.152610368651,693.312374495629,831.755491090908,28.2301544388246,50.1237680638695,21.6460774973059,4.30192454352178,1.71229319531468,52.0003558459808,,26.7024647500664,-4.08642894435064,20.3255153324567,26.0007876829453,0.304254704364734,6.16101691587811
Nemba-2016,832.336235226236,0.309745033793776,2.89475320870402,0.155985265325259,-10.3727028894627,30.3852513286964,83.9381030037334,182.127757045689,293.420463725129,418.645504346305,640.000461137888,754.14896088937,961.403198250882,28.0329668741758,48.3064106913949,23.6606224344292,3.29658871843604,1.46645263745464,51.5522155600845,,30.604779004288,-17.1795432742276,20.48564716664,26.4551074864443,0.177003960926276,6.05771132469568
Nigerian-Forcados-2013,863.510793714708,0.155673191611102,1.05732635818087,0.123992407828664,-6.4703624118506,83.896732454006,114.340089544898,232.208633132847,298.110552221774,380.191696456593,510.631993190837,588.16795090032,736.148460172539,33.1522206928719,48.9244921376396,17.9232871694885,4.4048853800235,1.36376866170182,43.407778236835,,22.4090356936996,-18.706059446681,17.0748767028142,26.278783833994,0.37949644797236,6.39183896740507
OmanExport-2011,868.34573873613,1.70292659225092,6.07945058172563,0.128387563956198,27.0859672071161,73.001898193625,115.056543423033,272.626802765402,408.694467169875,565.468573398028,793.909834493849,902.7994173647,1100.72350660868,59.9622894339337,23.7395280187629,16.2981825473034,6.59687306113188,2.12541961460987,62.3979359372027,,56.3369481782831,11.365038681578,8.38242589864717,28.2332629644101,0.509999999999999,7.63482268975275
Pazflor-2012,897.810577628245,0.414061456736412,4.57504442867899,0.244999422996008,32.0132590109575,107.76942907656,170.730082490519,299.032930277935,399.112936347652,516.166364732422,715.103832706171,812.071590403975,985.704170281605,33.6415511749084,58.1143203319313,8.24412849316026,15.7102732064152,3.75647908704174,53.6652949419516,,71.0681981287371,8.97635122101383,5.5431657546751,39.2717632344098,1.12420926427145,8.44710132267206
Peregrino-2013,971.983084396831,2.4553443968991,28.2230297086068,0.703526780102882,227.554379637837,385.253498182455,497.464121616782,767.378662215604,956.072089687712,1115.79474039081,1270.46419965498,1311.46460702665,1342.56956347609,61.4317605213113,34.6728687171634,3.89537076152534,"Property
KinematicViscosity (cSt)@ 37.78 (C)    352.223909
KinematicViscosity (cSt)@ 37.78 (C)    352.223909
Name: Bulk Value, dtype: float64","Property
KinematicViscosity (cSt)@ 98.89 (C)    34.37301
KinematicViscosity (cSt)@ 98.89 (C)    34.37301
Name: Bulk Value, dtype: float64",83.5182334129244,,71.9949469156428,36.5112545825141,39.2373075396622,55.2853223328965,0.188789134066278,7.15105890880883
Peregrino-2016,977.670438636652,1.93129197121105,14.037018426216,0.607080097794658,109.474454395054,195.358633233328,257.759355012755,419.948356784596,545.583430158029,618.221973616822,747.00769138038,801.339547139613,863.485535978323,49.4934799279814,46.9370580850673,3.56946198695136,1674.45560186116,66.1883691464944,46.1959669510528,,80.0155247984846,57.8266342847086,52.7977203148731,60.0939331232537,0.479933638903243,7.8932969591996
Pilon-1995,974.31936508573,2.93701533343372,11.6863505028005,0.31406257502738,148.123603939684,243.777650745371,280.249157242482,362.516962115578,491.38843987239,639.956420009778,859.10814727534,963.191673306934,1152.06280713087,92.8775940279685,5.73244122354178,1.38996474848973,11512.4526688037,66.6684151538887,49.8586938565497,,84.0410614280472,44.5722023971609,36.513826951639,72.2435529376916,1.07390917594603,7.80165714064436
Pisticci-2001,1005.22910271755,6.47264124767601,14.4103950691115,0.229107611267006,83.5220188076288,194.85592861686,257.103173949355,399.438268700736,546.490642707185,696.362558902876,913.912028812255,1017.65884923838,1163.9747244168,82.1055824884706,14.022477503929,3.87194000760036,3749.58345604037,117.979278448815,43.7105693991029,,91.5978171069759,22.931187481838,82.5451463995013,87.4444948822477,0.882493689512057,13.0822048844842
Polvo-2009,928.840473189161,1.13447216350517,8.64728801774366,0.515184677112926,26.6402694634775,111.666775709092,186.586165210414,346.516694043202,469.293172005439,601.548953486332,795.727829819037,887.618627430241,1051.03079666806,41.5123756691832,50.5576457439386,7.92997858687827,48.0257354494172,8.56988799679444,52.1223275214659,,70.1729897923939,27.9236496597076,12.9041640335518,46.8789069246522,0.201120828672479,9.49445049365688
PonteDirillo-2010,969.781608903897,6.42533027066589,7.70865432862936,0.249229292735671,79.7580771047911,172.368401206283,260.393262091523,419.777051451514,548.752927362655,689.694403422791,892.157126168252,987.979450727814,1152.85850296186,60.6756145709721,31.9684978353679,7.35588759366003,644.299229595495,20.6502752128556,53.5403978194854,,94.5611045564639,64.2299172989698,30.9388681282399,78.9080237682891,3.78644002976742,7.76133913559293
QatarMarine-2008,857.748999068288,1.70990757753983,5.23978303454393,0.106030791415201,2.08439578190001,64.3529261990553,103.328670320339,231.64325766309,355.917033583047,473.715739030252,652.666843180887,736.636854505624,882.32417718765,57.0533939174342,24.1722432000272,18.7743628825386,5.47431139469312,1.83982764716987,53.7015917122136,,37.5258363256755,-6.23118871545211,6.61076035479454,30.0989197245118,0.699999999999999,7.84604921645725
QinHuangDao-2012,954.15289560056,0.278232561908265,7.46738005573897,0.474844296755037,184.489856637176,256.152540633513,299.33895618332,404.780421423671,502.681499041765,616.331473460957,783.673117164408,862.898038706831,1001.36088674377,24.9448286693993,72.8291444585152,2.22602687208548,872.963705710933,28.217848113801,57.3456233397665,,83.6729856531551,39.0940068925795,11.5108418589197,48.0786883262728,1.09979609223121,10.749631002881
QuaLboe-2013,844.481398540007,0.133901460677892,1.51813007908038,0.120204187442248,33.5791753061424,68.9710561175604,100.544475857868,208.228572129275,299.505625965273,392.930866169656,521.951546687137,585.249488975976,679.411373190048,26.7988451444373,42.7866676968551,30.4144871587076,3.26697053313354,1.21623200629296,49.9061370779293,,70.4218925886096,-15.1683850407608,17.6221017669278,36.5387947595893,0.3617869990007,7.35131329558407
RasGharib-2015,928.94734671828,3.56679139541554,11.4374797985589,0.485045668642736,43.3120964824457,119.010822260092,177.626292963564,332.946821580966,474.843377386593,577.078109988037,693.399833267258,747.851268334961,831.93900038872,50.3350657900777,34.769574551169,14.8953596587533,56.6916067742341,7.31219384368128,48.863444593712,,59.3881649190832,17.2188545728846,38.1297267855305,42.7519383238197,0.191243978776888,7.37775540009572
Rospo-2013,988.671320247066,6.30297930066446,21.5138166657809,0.324947261737303,46.8411325282793,104.889112369253,169.152873694254,376.637044715941,574.307945317336,770.370457093715,1040.91578658422,1153.48284964788,1313.65019115481,56.0832113125516,29.4074708641269,14.5093178233215,1361.02279901292,23.7450170452471,40.0690216302251,,94.7983620035379,19.8911366806287,62.8300577585849,82.6723984211886,0.152705197110821,7.97697210053376
RospoDiMare-2015,986.823439589884,6.49490223458576,21.6004175155023,0.276767539536739,65.274705090314,130.171304995758,196.6699776557,383.733518876665,578.325393010268,771.189257384055,1037.80668297091,1148.75643676482,1297.42777687211,58.06794658162,28.6880836936351,13.2439697247449,2313.43074343648,17.2856704764953,47.247537350409,,97.2087336540658,62.5067215185143,56.9391361961275,70.4660159467995,0.125491884214284,7.92073862333692
SaharanBlend-2010,799.237463007869,0.113138261920605,1.58576583689368,0.0480246030227537,-2.57522564270181,48.6666956124087,70.1634152076433,145.559580695998,224.834229786424,320.181523261519,500.062581829271,588.868990074444,750.825915173341,30.765029078381,35.4170918789257,33.8178790426932,15.0099085503833,0.815559440514257,50.5024812768319,,9.66084179731644,-5.4838445162199,-11.7739814787745,29.7020653568095,0.0437880765955547,6.42653606898159
Saqqara-2011,864.083203949085,1.4147220217628,4.29245043508152,0.189987290509817,14.5964597244562,80.7263403068429,119.511385179906,247.773189065528,364.626802247418,491.06358918925,710.042030092457,817.306466814374,1002.45675871141,35.4676418616233,45.0890651333099,19.4432930050668,6.54784102578636,2.06842074841471,56.9029801222935,,74.910197892838,11.2728255107672,7.07330640378166,59.2004498830756,0.0401981076921023,7.54875077780311
Sarago-1990,987.425202414831,7.71000110872419,15.4806029153763,0.217455857814847,66.108320923203,166.88635156151,223.742996812071,373.717132911794,556.061073159784,731.979862647926,980.386300920596,1091.28432657087,1268.59252820112,66.8122413497214,24.145830502833,9.04192814744563,728.825858168529,9.76597211882908,47.5203863914879,,63.7681648691368,38.4445906622797,65.3579683142256,101.107894928969,0.176787042021627,12.016587056407
SaturnoBlend-2013,887.764135331061,0.751257858888166,5.58811631013924,0.228980099282012,-2.56149469171004,71.2181649312292,126.962344523214,272.321722757064,394.554904362796,525.566151083828,729.123319565657,828.251762964492,1001.39255844562,41.8466116860517,46.1684203690988,11.9849679448495,11.4910669588848,3.06184269732777,51.8395970188896,,69.3696300350487,-11.2831546461258,5.12642943342536,30.7052903015813,0.666507997956914,8.38733510034512
Shaikan-2014,951.853238111637,4.94342842249831,16.0448769279959,0.282477401170323,74.5005132249364,116.53972247834,161.342151203206,338.739719025048,520.275026440046,620.287939725354,785.597309696534,834.076176405002,992.710035467275,52.2409703897767,31.4422037086583,16.316825901565,54.0230412532518,9.87693502208789,46.6183940888495,,67.5233260447999,43.1502631652124,33.996506300727,38.2458359024298,0.0695706675194416,7.58066693647806
Sharjah-Condensate-2011,720.475090324171,0.00306627303091716,0.000858813427833897,2.38178765306847e-05,-10.0414240495231,14.0947767944337,33.9730198659354,71.4751044404876,101.998435835753,121.594912849646,176.458091134985,210.761494960762,246.584172320743,12.0842137257863,30.4680381984346,57.4477480757791,0.687162192134543,0.441290012530055,36.0118910692551,,64.7183793257315,-65.6124081679214,-62.0014910743374,-55.5506133953068,0.00796720880276043,5.61239198735812
Shengli-1983,904.487975658799,1.00445877853391,6.66457694238973,0.0626,49.1799485001821,160.097296773844,230.350730309145,388.422791420643,509.060916109473,625.093467042399,796.716244316426,878.088942301331,1004.41331908626,32.2799881009381,59.5542496389613,8.16576226010059,56.1316497174716,8.85377230997823,68.7717482771244,,96.414463821154,37.6310228986049,27.6870452422013,49.5837923640682,1.16,7.85758912928018
ShoVelTumField-1984,926.371395267006,1.68,7.56299511372364,0.482,54.1268622652117,115.433165258007,163.899594761476,332.187842962856,454.459720735063,574.874958149278,750.7576523956,834.649622358659,976.868281716772,75.0401253597804,17.3012684994876,7.65860614073208,33.7678783395611,5.14999869947335,50.3563213827783,,60.7304330269715,39.3986512905738,-15.0042419677007,209.245455787281,0.30249178950351,10.1041292823674
Sirri-1983,869.564361320846,2.21598024391775,4.50412230368502,0.0,-84.1122946307472,41.3923898189273,96.2448521347238,223.623780272613,333.28966583128,452.853134161538,627.57657213652,710.931700317396,852.417772468841,20.9069268068534,54.5208014347392,24.5722717584074,6.86541071145676,2.09499099998623,33.7345009738879,,75.8147716314828,-7.10164473676059,0.293591571616389,37.3828472655783,0.84,8.44029693806465
Soroosh-1983,940.712449966571,3.33065915059758,12.0800544212935,0.0,42.5021858861953,127.25298190899,195.330145931665,372.615933944352,504.410578929121,639.001667796003,833.777809702188,926.384469158181,1061.79034380626,45.5363573819465,45.1703227603299,9.29331985772354,378.528932856262,20.8890429545553,53.2425257251325,,89.6857900264643,32.4012091972153,24.5988396252725,33.2326882691773,0.139187204089349,10.1963395544881
Soroosh-2006,940.259175763157,4.07977114166437,13.2357547382028,0.306030901680258,7.99507441054317,114.649680869891,187.407803422168,361.307352126651,504.007456183054,652.544605955151,866.150135714796,967.301564931645,1150.14014402667,47.7659929347772,40.9057181153847,11.3282889498381,111.953783722974,9.86742940814005,52.6665166370609,,78.3401139277607,31.1030111088697,30.6036097505768,44.4378921847167,0.200522184152859,7.46033470246935
Strangolagalli-2001,927.298663694108,3.73793909310743,1.55360241066685,0.0198264317781906,128.342470826702,187.651176781449,223.505523137761,291.861801089671,340.999647021246,391.155835003814,498.560272914167,551.466607872262,650.131576749826,90.0479595250464,4.10191109001219,5.85012938494141,13.0982905286269,2.90258315570915,33.3185587273639,,31.7044935244275,-4.78015875006179,-1.03303288308541,12.2860425609281,0.310116832041855,10.7153620625559
SumatranHeavy-2012,929.553892822776,0.208845892386644,11.7581402493052,0.364664975127438,108.981492833233,193.141759879914,256.488105003294,392.852749093797,531.823859045302,689.282170479563,916.498243967624,1025.10356116527,1168.46824061602,24.6800877238235,72.3642738261055,2.95563845007096,173.693177533389,15.6003344165511,58.6522167633664,,90.7054454924573,55.2477082681742,28.7547429472321,50.8006335576719,0.949468566656665,9.55568997093807
SynbitSHB-2010,954.004700148026,2.74605256101744,6.87735919707315,0.273049461376354,48.1627747252338,140.729716843987,198.806343785868,317.921064498432,422.052067768944,554.179624986352,745.69282692941,836.615161102242,1000.73350099406,82.5431597438962,12.2351819342288,5.22165832187502,57.3875959501255,6.20511672817591,41.3784227242119,,57.8564253209665,15.093190810896,29.6234246991291,43.0269227826719,1.33,12.865397795684
TempaRossa-2001,929.035024382613,6.65437248290026,14.5984221261856,0.1979146832542,-3.21051887145723,56.0168478813375,110.413031705197,282.581556301842,444.812635146373,621.32016077166,879.363542990964,1002.55488685179,1166.53956678614,76.5789110419475,4.17355047285198,19.287283854721,25.8156439242486,5.17916352818411,43.2692668317365,,56.9102792823911,22.8506782298667,4.55894776618874,57.4668885283681,0.14874237723756,11.5738863457978
TiaJuanaPesadoA-1983,983.090891583769,2.70104734438207,6.59289067598634,0.058,183.786018987382,254.019651693461,301.138932999577,410.917050506058,479.487084864273,551.851841119351,653.646114767096,703.740650156788,782.043486369826,95.4374558773456,3.56194125106017,1.00060287159425,11141.0651408694,72.4961038509658,40.660647954756,,97.1044840317805,75.6326610755465,-1.11427855475142,244.109784143925,0.729999999999999,12.1130077742465
TiaJuanaPesadoB-1983,987.198770689334,2.74644672053055,13.2633710546356,0.34821973771689,173.891629452988,256.816942165851,309.078946793221,436.990284308556,537.810280805334,637.848975386703,783.434061141911,852.896189417086,976.044155924089,50.3102411306043,49.3643847072644,0.325374162131382,2930.43272856271,75.345390548724,50.007602488407,,68.9256948160631,9.78093378897626,20.0656200752884,60.7861668313769,3.67618887224645,11.3146062355688
Usan-2013,870.138753682927,0.22785870855577,2.79127280978191,0.190668177300005,10.8695277238786,65.8210162147049,103.885527127434,219.169728909868,312.857782362352,410.624085768289,571.988841510951,644.085077144175,761.402354475085,65.6615134982006,22.9568011828334,11.381685318966,4.12838639905978,1.4625818132871,42.6181541456765,,63.8187413800322,-24.9282040161265,-1.94915393656731,16.8331466075817,1.11238362771844,8.40595459804432
Vega-2015,938.841271744311,2.16182045358883,14.0653857741199,0.426530559218298,49.8015715671405,139.339646636813,199.236912338011,314.079730641446,455.23921043978,577.746905543939,708.648978184109,769.840116741198,843.701847886055,45.5681118865979,43.5476268186622,10.8842612947399,55.5090141706302,6.72621693397316,46.5824817359246,,58.9770558300801,25.4336189919419,46.7453395166639,54.4164954183485,0.706755708534622,7.33836141126847
Xicomba-2004,846.495932424064,0.410022780347989,3.41101714460099,0.122915599452331,-14.1638434657685,53.089252191751,99.6291516332608,231.181382907969,342.183561611329,463.943440836883,639.690122161319,726.133859215381,885.336256510621,35.8858102269621,45.3920187632056,18.7221710098323,4.91026198823773,2.10304152636499,55.2860534347478,,37.6929608192852,-8.93333570295624,24.3623031001786,42.8770994056487,0.132137607514569,6.30439489997071
Yoho-2008,823.786485284191,0.0950735925105241,1.07195501345937,0.0647764955845928,18.3370600752787,58.9903957737589,82.5601176434956,172.45388045717,254.195830445245,338.797074231493,456.879648863048,511.061210899787,601.749775698624,23.5560132098787,36.7248932030384,39.7190935870829,2.05330872097085,0.890429098250677,46.5121979876707,,65.7186412365239,-25.852581815946,17.8551632883052,26.3150387729518,0.26,7.08949783849438
Yombo-1992,949.686519377836,0.309322332995975,10.5899057435566,0.390117515822631,114.930697455777,224.053647713894,278.827290543336,415.034527492867,541.64779203263,664.132854685948,841.858836434438,926.945932412398,1058.43643316881,35.1312839252544,62.5638843347021,2.30483174004348,1124.88721280377,64.6482818144058,60.5068215138788,,104.822511720862,31.9876970270787,29.9745547253332,72.8468100707953,0.953563831611239,9.24464884330051
Zarzaitine-2011,799.051530254746,0.0816720119864416,0.927243564053744,0.044693813674618,-19.4850637214112,12.47090582223,70.960596704939,155.249130082083,252.198707883448,362.325623300626,552.023622992657,626.703784756227,763.599985836927,22.2766071781354,45.4282239555329,32.2951688663317,2.13285858926745,1.1154090587013,50.3503576507584,,19.8646513852905,-14.4108091431741,4.55336382151165,40.3712557545622,0.0632249628730188,6.17064953586099
ZuataFluxed-2009,975.696670787277,3.639206917875,12.9885372520315,0.617274176093139,77.1390851511093,134.372423372392,184.102903275513,383.368451810309,516.78390967354,681.977758606844,919.993078780114,1030.31887645079,1168.25567208137,46.2493627401439,48.5618140843257,5.18882317553041,454.128950612345,17.4370936674124,46.1867929362973,,85.9270525762305,6.2349034393967,61.5202631550909,67.127052315354,1.91953094945057,7.74044391978074
ZuataUnfluxed-2009,1005.47497530382,19.6069192543442,14.4652176926174,0.68018980143254,216.404859265434,238.25578266806,292.179251645202,431.539790341685,554.433933748814,675.347270637656,850.021637980774,932.91500304736,1070.40955398912,54.4540938360402,44.7146313578101,0.831274806149761,6776.66124138485,62.5449009939819,45.1816673318599,,94.9522349270102,19.4510684679315,68.806897607803,74.2832307660968,2.12061773039067,8.12600533884453
